MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
7,117,Jens Odgaard,Bologna,21,DEN,25,296,FW,45,0,1,0,0,1,1,0,0,15,0,0,0,0.2,0.2,0.5,2,1,5,8,62.5,1,12,2,1,0,77,32,2,3,66.7,2,2,100.0,0,1,0.0,0.4,2,0,1,0,8,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,6,8,3,0.0,1,100.0,52,33,0,1,3,1,12,1,0,2,2,2,1,0,0,0,0,2,2,0,100.0
7,117,Jhon Lucumí,Bologna,26,COL,26,209,CB,62,0,0,0,0,0,0,1,0,49,0,1,1,0.0,0.0,0.0,3,0,40,44,90.9,5,40,1,0,0,926,249,9,9,100.0,26,27,96.3,5,8,62.5,0.0,0,3,0,0,44,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,,0,0,1,1,1,2,0,4,21,23,5,0,,0,,218,104,2,0,1,0,40,1,0,1,1,0,0,0,0,0,0,2,0,1,0.0
7,117,Lewis Ferguson,Bologna,19,SCO,25,150,"CM,AM",90,0,0,0,0,1,0,1,0,52,1,0,1,0.1,0.1,0.1,3,0,40,47,85.1,2,27,0,1,0,660,116,18,21,85.7,18,21,85.7,2,2,100.0,0.0,1,4,0,0,40,6,4,0,0,1,1,0,0,0,0,40,1,0,1,0,1,0,0,0,,0,0,1,0,1,0,0,0,7,29,16,1,0.0,1,100.0,145,52,2,0,0,1,28,1,0,2,1,0,1,1,0,0,0,7,1,2,33.3
7,117,Nicolò Casale,Bologna,15,ITA,26,342,CB,28,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,13,13,100.0,0,9,0,0,0,253,69,4,4,100.0,8,8,100.0,1,1,100.0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,2,8,6,0,0,,0,,45,2,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,2,0,0,
7,117,Nikola Moro,Bologna,6,CRO,26,315,CM,4,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,35,11,0,0,,0,0,,1,1,100.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,,0,0,0,0,2,0,0,0,2,1,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,
7,117,Remo Freuler,Bologna,8,SUI,32,281,DM,45,0,0,0,0,0,0,1,0,28,1,0,0,0.0,0.0,0.0,1,0,21,25,84.0,1,13,1,0,0,471,114,6,8,75.0,10,11,90.9,5,5,100.0,0.0,1,1,0,0,20,4,4,0,0,0,0,0,0,0,0,21,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,1,2,24,2,0,,0,,84,24,1,0,0,0,15,1,0,2,1,0,0,0,0,0,0,2,1,0,100.0
7,117,Riccardo Orsolini,Bologna,7,ITA,27,363,RW,34,0,0,0,0,4,1,0,0,29,0,1,1,0.1,0.1,0.1,2,0,10,18,55.6,1,16,1,3,2,144,73,6,8,75.0,3,4,75.0,1,3,33.3,0.0,1,0,1,1,17,1,0,0,0,4,0,1,1,0,0,10,0,2,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,3,8,18,5,66.7,1,33.3,76,28,0,1,2,0,18,6,0,0,1,1,4,0,0,0,0,1,3,0,100.0
7,117,Sam Beukema,Bologna,31,NED,26,65,CB,90,0,0,0,0,0,0,0,0,67,2,1,0,0.0,0.0,0.0,1,0,45,57,78.9,5,39,1,0,0,950,298,14,16,87.5,25,29,86.2,6,11,54.5,0.0,1,6,0,0,55,1,1,0,3,1,0,0,0,0,0,45,1,0,2,1,1,0,0,0,,0,0,0,1,3,4,0,1,21,44,2,0,,0,,280,117,1,0,1,0,40,0,0,0,1,0,1,2,0,0,0,6,4,5,44.4
7,117,Samuel Iling-Junior,Bologna,14,ENG,21,109,"RM,RW",56,1,0,0,0,1,1,0,0,26,1,0,0,0.3,0.3,0.0,2,0,5,11,45.5,0,12,1,4,0,85,13,4,6,66.7,0,1,0.0,1,2,50.0,0.0,1,0,1,1,10,1,0,0,0,1,1,0,0,0,0,5,0,2,1,1,0,0,1,2,50.0,1,0,0,0,1,1,0,0,6,11,9,1,0.0,4,100.0,56,27,1,1,5,1,13,4,0,2,0,0,1,1,0,0,0,0,0,0,
7,117,Santiago Castro,Bologna,9,ARG,20,114,FW,62,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,1,0,12,15,80.0,0,9,1,0,0,200,0,6,7,85.7,4,4,100.0,1,2,50.0,0.1,1,0,0,0,14,1,0,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,7,9,3,,0,,49,8,0,1,0,0,13,3,0,1,0,1,0,0,0,0,0,2,0,2,0.0
7,117,Thijs Dallinga,Bologna,24,NED,24,171,FW,28,1,0,0,0,2,2,0,0,12,1,0,0,0.7,0.7,0.0,4,1,8,9,88.9,1,8,0,0,0,98,26,6,6,100.0,2,2,100.0,0,0,,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,6,6,2,,0,,17,1,0,0,1,1,10,1,0,2,0,1,0,1,0,0,0,3,1,0,100.0
7,117,Tommaso Pobega,Bologna,18,ITA,25,190,"DM,CM",86,0,0,0,0,1,1,0,0,43,3,2,1,0.0,0.0,0.0,0,0,23,30,76.7,4,22,0,0,0,486,152,9,10,90.0,11,13,84.6,3,5,60.0,0.0,0,1,0,0,26,2,2,0,0,0,0,0,0,0,0,23,2,0,3,0,3,0,3,3,100.0,0,0,1,2,5,1,0,0,6,31,7,0,,0,,43,10,1,0,2,0,21,3,0,0,1,0,0,3,0,0,0,6,1,3,25.0
7,117,Łukasz Skorupski,Bologna,1,POL,33,261,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,23,33,69.7,0,21,1,1,1,662,476,5,5,100.0,9,9,100.0,9,19,47.4,0.0,0,2,0,0,28,5,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,27,36,0,1,1,100.0,0,0.0,113,46,0,1,0,0,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0
7,117,Emre Can,Dortmund,23,GER,31,9,"CB,CM",27,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,1,11,0,1,0,235,60,6,6,100.0,8,9,88.9,0,0,,0.0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,5,13,0,0,0.0,1,100.0,26,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
7,117,Felix Nmecha,Dortmund,8,GER,24,103,"CM,LM",90,0,0,0,0,0,0,0,0,52,2,1,1,0.0,0.0,0.0,1,1,30,40,75.0,2,22,0,1,0,436,133,18,22,81.8,8,9,88.9,3,5,60.0,0.0,0,2,0,0,39,1,0,0,0,0,1,0,0,0,0,30,0,1,1,1,1,0,1,1,100.0,0,1,0,1,3,4,0,4,19,28,5,0,0.0,1,100.0,104,25,1,0,2,1,23,0,0,0,1,0,0,1,0,0,0,2,5,0,100.0
7,117,Gio Reyna,Dortmund,7,USA,22,69,LM,63,0,0,0,0,1,1,0,0,22,0,0,0,0.1,0.1,0.0,0,0,16,17,94.1,0,9,0,0,0,183,48,10,10,100.0,4,4,100.0,0,1,0.0,0.0,0,0,0,0,15,2,1,1,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,4,13,5,0,,0,,31,11,0,0,1,2,10,0,0,1,2,0,0,0,0,0,0,3,0,1,0.0
7,117,Gregor Kobel,Dortmund,1,SUI,27,46,GK,90,0,0,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.0,0,0,29,50,58.0,0,40,0,0,0,795,597,7,7,100.0,12,12,100.0,10,31,32.3,0.0,0,2,1,0,46,4,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,27,54,0,0,0,,0,,258,216,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,117,Jamie Gittens,Dortmund,43,ENG,20,166,"LW,AM",90,0,0,0,0,0,0,0,0,25,3,0,3,0.0,0.0,0.0,1,0,13,13,100.0,0,10,0,2,0,113,9,10,10,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,2,1,2,0,2,2,100.0,0,0,3,0,3,0,0,0,2,16,8,1,0.0,2,100.0,58,8,1,0,2,1,17,2,0,1,1,0,0,2,0,0,0,3,1,3,25.0
7,117,Julian Brandt,Dortmund,10,GER,28,264,CM,16,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,8,0,0,0,44,3,4,4,100.0,0,2,0.0,0,0,,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,4,0,2,1,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,5,7,1,,0,,21,5,0,0,3,0,11,2,0,0,0,0,1,1,0,0,0,0,0,0,
7,117,Julian Ryerson,Dortmund,26,NOR,27,65,"LB,WB",90,0,0,0,0,0,0,1,0,48,6,0,1,0.0,0.0,0.0,0,0,28,39,71.8,0,18,0,2,1,407,50,14,17,82.4,13,17,76.5,0,2,0.0,0.0,0,1,0,0,27,12,0,1,0,0,12,0,0,0,0,28,0,2,2,3,3,0,5,7,71.4,2,0,1,0,6,1,0,1,20,22,7,0,50.0,1,50.0,56,25,1,0,0,1,19,1,0,3,2,0,0,2,0,0,0,4,0,3,0.0
7,117,Julien Duranville,Dortmund,16,BEL,18,261,RW,63,0,0,0,0,0,0,0,0,10,1,2,0,0.0,0.0,0.0,0,0,3,4,75.0,0,8,1,2,1,44,1,2,3,66.7,1,1,100.0,0,0,,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,100.0,0,0,0,2,3,2,0,2,4,3,3,3,50.0,0,0.0,32,21,0,1,1,0,6,1,0,4,1,0,0,0,0,0,0,0,0,1,0.0
7,117,Karim Adeyemi,Dortmund,27,GER,23,3,"AM,RW",27,0,0,0,0,0,0,1,0,7,1,1,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,28,1,0,1,0.0,1,2,50.0,0,0,,0.0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,1,1,100.0,0,0,0,1,2,0,0,0,1,5,1,0,,0,,13,0,0,0,1,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,
7,117,Maximilian Beier,Dortmund,14,GER,22,96,"RM,FW",90,0,0,0,0,0,0,1,0,23,1,0,1,0.0,0.0,0.0,0,0,14,18,77.8,0,14,1,2,2,151,18,11,11,100.0,2,2,100.0,0,1,0.0,0.0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,0,14,0,2,1,1,0,0,0,0,,0,0,1,0,1,0,0,0,1,14,8,1,100.0,0,0.0,44,17,0,0,3,1,17,1,0,0,1,0,1,1,0,0,0,1,1,3,25.0
7,117,Nico Schlotterbeck,Dortmund,4,GER,25,51,CB,90,0,0,0,0,0,0,0,0,84,0,0,1,0.0,0.0,0.0,0,0,58,74,78.4,1,40,0,0,0,1109,446,21,24,87.5,30,35,85.7,6,14,42.9,0.0,0,4,0,0,58,16,6,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,2,18,55,29,0,0,,0,,139,39,0,0,4,0,49,0,0,2,1,0,0,0,0,0,0,3,3,1,75.0
7,117,Pascal Groß,Dortmund,13,GER,33,220,RB,74,0,0,0,0,0,0,0,0,47,3,1,4,0.0,0.0,0.1,1,0,18,32,56.3,1,10,0,0,0,346,161,6,7,85.7,8,11,72.7,3,11,27.3,0.1,1,0,0,0,14,18,6,0,0,7,7,5,2,1,0,18,0,1,0,0,1,2,1,3,33.3,2,1,3,1,4,3,0,5,18,14,15,0,,0,,24,2,0,0,1,0,9,0,0,2,0,0,7,0,0,0,0,2,1,1,50.0
7,117,Serhou Guirassy,Dortmund,9,GUI,28,315,FW,74,1,0,1,1,1,0,0,0,31,0,0,0,0.9,0.1,0.1,1,0,15,23,65.2,2,13,0,2,0,138,46,8,11,72.7,3,6,50.0,0,0,,0.2,1,0,1,0,20,3,0,1,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,19,11,2,0.0,2,100.0,43,11,0,0,0,3,23,0,0,2,1,0,0,0,0,0,0,2,5,5,50.0
7,117,Waldemar Anton,Dortmund,3,GER,28,185,CB,90,0,0,0,0,0,0,0,0,55,1,0,2,0.0,0.0,0.0,1,1,35,42,83.3,1,36,1,2,0,599,178,15,18,83.3,18,20,90.0,2,4,50.0,0.0,0,2,1,0,38,4,4,0,0,0,0,0,0,0,0,35,0,0,1,0,1,0,1,1,100.0,0,1,1,0,1,4,1,5,28,26,3,0,0.0,2,100.0,152,73,0,0,1,1,40,0,0,0,5,0,0,1,1,0,0,4,3,1,75.0
7,117,Yan Couto,Dortmund,2,BRA,22,232,WB,16,0,0,0,0,0,0,1,0,12,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,0,3,0,1,0,88,10,6,6,100.0,2,3,66.7,0,0,,0.0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,1,1,5,2,5,0,0.0,1,100.0,15,11,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,
7,118,Amadou Haidara,RB Leipzig,8,MLI,26,357,DM,69,0,0,0,0,1,0,0,0,60,3,3,0,0.1,0.1,0.1,1,0,44,51,86.3,7,32,2,0,0,741,222,17,21,81.0,24,27,88.9,3,3,100.0,0.0,1,5,0,0,51,0,0,0,0,0,0,0,0,0,0,44,0,0,3,1,2,0,0,1,0.0,1,0,0,3,6,3,0,3,14,34,13,1,,0,,178,113,2,0,0,0,43,0,0,1,0,0,0,3,0,0,0,5,1,0,100.0
7,118,Antonio Nusa,RB Leipzig,7,NOR,19,280,"FW,AM",30,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,0,0,4,6,66.7,0,7,0,0,0,32,10,3,4,75.0,0,1,0.0,0,0,,0.0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,1,0,0,1,1,0,0,0,1,4,4,0,,0,,17,2,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,1,0,0,
7,118,Arthur Vermeeren,RB Leipzig,18,BEL,19,350,AM,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,33,1,3,3,100.0,0,0,,0,0,,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,1,2,2,0,0,,0,,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,118,Benjamin Šeško,RB Leipzig,30,SVN,21,236,FW,90,1,0,0,0,3,2,0,0,42,0,0,1,1.0,1.0,0.0,2,0,21,32,65.6,1,29,1,1,1,233,44,16,20,80.0,5,7,71.4,0,0,,0.0,1,1,0,0,30,1,0,0,0,0,0,0,0,0,0,21,1,4,0,0,0,0,0,1,0.0,1,0,1,0,0,2,0,1,7,20,16,2,100.0,0,0.0,157,65,2,0,2,3,30,4,0,1,2,0,0,0,0,0,0,8,3,0,100.0
7,118,Christoph Baumgartner,RB Leipzig,14,AUT,25,174,AM,84,0,0,0,0,0,0,0,0,39,5,0,2,0.0,0.0,0.3,3,0,14,25,56.0,2,21,0,2,1,178,59,10,17,58.8,0,2,0.0,2,3,66.7,0.1,2,1,1,0,24,0,0,1,0,0,0,0,0,0,0,14,1,0,4,3,0,2,0,5,0.0,5,0,2,0,5,0,0,1,7,17,16,1,50.0,1,50.0,66,34,1,0,2,1,22,7,0,4,0,0,0,4,0,0,0,3,1,0,100.0
7,118,David Raum,RB Leipzig,22,GER,26,275,LB,60,0,1,0,0,0,0,1,0,32,1,0,1,0.0,0.0,0.9,2,1,19,26,73.1,1,11,1,0,0,369,141,4,6,66.7,14,17,82.4,1,2,50.0,0.6,1,0,0,0,18,8,1,0,0,4,7,0,0,0,0,19,0,1,1,0,1,0,0,2,0.0,2,1,0,0,1,2,0,1,8,15,9,2,,0,,50,8,0,0,0,0,16,7,0,3,0,0,4,1,0,0,0,1,0,0,
7,118,El Chadaille Bitshiabu,RB Leipzig,5,FRA,19,251,"CB,LB",90,0,0,0,0,0,0,0,0,81,0,1,4,0.0,0.0,0.0,1,0,58,70,82.9,4,47,1,0,0,1070,598,24,28,85.7,29,33,87.9,5,7,71.4,0.1,1,1,1,0,65,5,2,0,0,0,3,0,0,0,0,58,0,1,0,0,0,0,0,1,0.0,1,1,3,1,1,5,0,13,43,35,4,0,,0,,214,146,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0
7,118,Kevin Kampl,RB Leipzig,44,SVN,34,105,DM,21,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,10,11,90.9,0,6,0,0,0,134,43,8,9,88.9,2,2,100.0,0,0,,0.0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,1,0,2,6,8,1,0,,0,,32,9,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,
7,118,Loïs Openda,RB Leipzig,11,BEL,24,341,FW,60,0,0,0,0,1,1,0,0,19,0,0,0,0.0,0.0,0.0,0,0,10,13,76.9,0,14,1,3,1,124,20,8,9,88.9,0,0,,1,2,50.0,0.0,0,1,0,0,12,1,0,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,12,7,2,33.3,2,66.7,48,11,0,0,1,3,15,3,0,1,2,2,0,0,0,0,0,3,0,0,
7,118,Lukas Klostermann,RB Leipzig,16,GER,28,233,"LB,CB",30,0,0,0,0,0,0,0,0,23,2,0,3,0.0,0.0,0.0,0,0,13,14,92.9,1,9,1,0,0,200,86,6,6,100.0,7,7,100.0,0,0,,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,0,0,1,2,0,0,1,1,100.0,0,3,0,0,2,5,0,7,16,7,0,0,,0,,31,17,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0
7,118,Lutsharel Geertruida,RB Leipzig,3,NED,24,188,RB,90,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.1,2,0,36,46,78.3,3,26,0,0,0,607,212,16,17,94.1,19,23,82.6,1,3,33.3,0.0,1,3,0,0,37,8,1,0,1,2,7,0,0,0,0,36,1,3,1,0,1,0,0,2,0.0,2,0,0,0,1,2,0,3,19,27,7,2,,0,,62,23,0,0,1,0,31,1,0,1,1,0,2,1,0,0,0,8,0,0,
7,118,Maarten Vandevoordt,RB Leipzig,26,BEL,22,331,GK,90,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,29,36,80.6,0,25,0,1,1,598,326,4,4,100.0,22,22,100.0,3,10,30.0,0.0,0,0,0,0,29,7,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,28,37,0,0,0,100.0,0,0.0,68,31,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,118,Nicolas Seiwald,RB Leipzig,13,AUT,23,263,DM,90,0,0,0,0,0,0,0,0,75,5,0,5,0.0,0.0,0.0,0,0,45,60,75.0,4,40,0,0,0,729,284,16,22,72.7,25,30,83.3,2,4,50.0,0.0,0,4,1,0,57,3,1,0,0,0,2,0,0,0,0,45,0,2,4,3,1,1,4,4,100.0,0,1,4,0,5,3,0,2,34,33,8,0,,0,,133,41,1,0,0,1,46,2,0,1,0,0,0,4,0,0,0,5,2,1,66.7
7,118,Willi Orban,RB Leipzig,4,HUN,32,80,CB,90,0,0,0,0,0,0,1,0,81,2,1,2,0.0,0.0,0.0,0,0,66,68,97.1,3,51,0,0,0,1124,437,29,29,100.0,33,33,100.0,4,5,80.0,0.0,0,1,0,0,65,3,2,0,0,0,0,0,0,0,0,66,0,0,1,0,2,0,0,1,0.0,1,2,0,1,3,7,0,18,57,23,1,0,,0,,172,86,0,0,0,0,56,0,0,1,1,0,0,1,0,0,0,5,3,2,60.0
7,118,Xavi Simons,RB Leipzig,10,NED,21,276,AM,60,0,0,0,0,3,1,0,0,38,2,0,1,0.3,0.3,0.0,3,1,21,27,77.8,4,24,3,4,2,269,50,13,16,81.3,5,5,100.0,0,0,,0.0,0,0,2,0,26,1,0,1,0,0,0,0,0,0,0,21,0,1,0,0,1,1,1,3,33.3,2,0,1,0,2,2,0,2,2,22,14,1,50.0,2,50.0,88,48,0,0,0,1,26,2,0,0,0,0,0,0,0,0,0,1,1,0,100.0
7,118,Yussuf Poulsen,RB Leipzig,9,DEN,30,221,"AM,FW",30,1,0,0,0,2,2,0,0,17,2,0,0,1.0,1.0,0.0,1,1,7,8,87.5,1,10,0,0,0,86,29,3,4,75.0,1,1,100.0,1,1,100.0,0.0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,2,0,0,1,0.0,1,0,0,0,2,1,0,1,1,7,9,2,,0,,16,4,0,0,2,1,12,2,0,2,0,1,0,1,0,0,0,1,0,1,0.0
7,118,Conrad Harder,Sporting CP,19,DEN,19,290,FW,54,0,0,0,0,3,1,0,0,25,0,0,0,0.1,0.1,0.0,2,0,12,14,85.7,0,13,1,2,1,158,1,7,9,77.8,3,3,100.0,1,1,100.0,0.0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,2,11,12,2,50.0,1,50.0,57,32,0,1,3,3,19,5,0,0,0,2,0,0,0,0,0,2,2,0,100.0
7,118,Daniel Bragança,Sporting CP,23,POR,25,240,"AM,RM",36,0,1,0,0,2,0,0,0,21,1,0,0,0.1,0.1,0.1,3,1,8,13,61.5,2,13,0,2,0,140,37,3,5,60.0,5,7,71.4,0,0,,0.0,1,2,0,0,12,1,0,1,0,2,1,0,0,0,0,8,0,0,1,0,0,1,0,0,,0,0,0,0,1,0,0,0,1,7,13,1,0.0,2,100.0,38,10,0,0,2,0,15,3,0,1,3,1,2,1,0,0,0,0,0,2,0.0
7,118,Francisco Trincão,Sporting CP,17,POR,25,24,"FW,RW",90,0,0,0,0,2,0,0,0,53,2,1,2,0.1,0.1,0.1,4,0,32,46,69.6,4,39,5,5,5,511,112,15,17,88.2,13,20,65.0,3,5,60.0,0.0,2,2,0,0,44,1,0,0,0,5,0,1,0,1,0,32,1,2,1,2,0,0,0,0,,0,0,2,1,3,0,0,0,6,23,24,6,100.0,0,0.0,271,92,1,3,0,1,42,6,0,0,1,0,5,1,0,0,0,3,0,0,
7,118,Franco Israel,Sporting CP,1,URU,24,275,GK,90,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,0,0,14,21,66.7,0,14,0,0,0,411,267,0,0,,7,8,87.5,6,12,50.0,0.0,0,0,0,0,14,7,3,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,1,2,50.0,1,0,0,0,1,0,0,22,23,0,0,0,,0,,88,65,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,118,Geny Catamo,Sporting CP,21,MOZ,23,362,RM,54,0,0,0,0,0,0,0,0,25,0,2,2,0.0,0.0,0.0,0,0,11,13,84.6,4,16,2,6,5,166,89,7,8,87.5,4,4,100.0,0,0,,0.0,0,1,2,0,12,1,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,,0,0,2,2,2,0,0,0,1,17,9,1,83.3,1,16.7,163,59,2,0,6,2,13,1,0,0,1,0,0,0,0,0,0,6,0,0,
7,118,Geovany Quenda,Sporting CP,57,POR,17,267,"LM,LW",90,0,0,0,0,0,0,0,0,63,0,0,0,0.0,0.0,0.3,7,0,42,60,70.0,8,38,2,3,2,682,269,24,29,82.8,15,19,78.9,2,9,22.2,0.4,3,1,3,2,45,15,0,0,0,10,7,8,3,2,0,42,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,3,21,40,1,66.7,1,33.3,176,95,3,0,0,1,43,10,0,1,2,0,10,0,0,0,0,3,1,1,50.0
7,118,Gonçalo Inácio,Sporting CP,25,POR,23,150,CB,62,0,0,0,0,2,0,0,0,56,2,0,1,0.1,0.1,0.0,1,0,44,50,88.0,4,44,1,3,3,881,407,16,17,94.1,23,23,100.0,5,10,50.0,0.0,0,6,1,0,46,4,4,0,0,0,0,0,0,0,0,44,0,0,2,1,1,0,0,2,0.0,2,0,1,0,2,3,0,2,24,30,2,1,100.0,0,0.0,221,143,1,0,0,2,43,0,0,0,1,0,0,2,0,0,0,4,0,3,0.0
7,118,Hidemasa Morita,Sporting CP,5,JPN,29,257,"DM,CM",36,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,1,1,21,25,84.0,4,15,0,0,0,376,101,9,11,81.8,11,12,91.7,1,1,100.0,0.0,0,4,0,0,23,1,0,0,1,0,1,0,0,0,0,21,1,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,3,13,10,0,,0,,45,13,0,0,0,0,17,3,0,1,0,0,0,0,0,0,0,4,0,0,
7,118,Iván Fresneda,Sporting CP,22,ESP,20,116,RB,75,0,0,0,0,3,0,0,0,52,2,1,0,0.2,0.2,0.0,1,0,33,40,82.5,3,29,1,0,0,486,133,19,19,100.0,13,16,81.3,0,1,0.0,0.0,0,2,0,0,35,5,2,0,0,2,3,0,0,0,0,33,0,2,2,0,2,0,0,0,,0,0,0,1,3,2,0,2,14,24,15,5,,0,,111,67,2,0,2,0,28,5,0,0,0,0,2,2,0,0,0,6,0,0,
